Profit,H1,L1,O1,C1,V1,HiLo1,H2,L2,O2,C2,V2,HiLo2,H3,L3,O3,C3,V3,HiLo3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30
1,1.001252174,0.999165217,0.999304348,1,1,1.00162087,1.00173913,0.997286957,0.998678261,0.999373913,1,1.001746087,1.001043478,0.998121739,1.001043478,0.998469565,0.443502825,1.00173913,0,-0.0017,-12.93315021,-20.94240838,0.003420935,0.999904348,24.16765919,-0.000356364,0.61090226,48.7409815,0.516242938,-0.117,-110616.0874,29.56217317,-0.274336283,1.577747378,35.66151195,70,1,62.86812702,90000,0,44.38655239,-50.63291139,0.879746835,1.248251555,-8.000335995,0.499682629,0,38.56618258
1,1.001565904,0.999251089,0.999659586,1,1,1.000360839,1.001633987,0.998161765,0.998161765,0.999455338,0.589873418,1.000258715,0.999659586,0.997412854,0.998910675,0.998161765,0.359493671,1.000245098,1,0.0034,-19.17524161,95.39052497,0.003579711,0.999446827,17.974619,0.000211515,-0.051528246,55.51134859,0.370253165,0.076,-90791.71493,21.63845948,-0.008695652,1.754985755,43.65112158,90,1,55.93573017,83000,1,56.25119678,-30,1.076655052,1.452125035,4.819092154,0.717711617,0,28.71595692
0,1.000267433,0.998462258,0.998529117,1,1,1.000889216,0.999531992,0.998127967,0.998261683,0.998930267,1.378571429,1.001029618,0.999465133,0.998127967,0.999264558,0.998127967,2.714285714,1.001297052,1,-0.001,-24.82381846,-50.03599712,0.00271949,0.999882998,22.93526612,-0.000393939,-0.901361168,48.34094986,1.335714286,-0.215,-72928.55604,48.57499057,-0.362637363,1.270944742,31.99018398,10,1,56.5331271,40000,0,51.34985636,-44,0.772972973,1.135367013,-15.55965152,0.624676188,0,46.73337885
0,1.001339495,0.996651262,0.996852187,1,1,1.002243654,0.998258656,0.995177818,0.99732101,0.996852187,0.660117548,1.002859822,1.000468823,0.99718706,1,0.997454959,0.313014274,1.003824258,1,-0.0087,2.371295145,-30.67846608,0.004772232,0.999087469,29.17609009,-0.001269091,20.27766462,48.31457089,0.501301427,-0.136,-76670.51214,43.24547024,-0.505976096,1.312006253,38.22340975,0,1,51.8066749,150000,0,43.90138955,-54.43037975,0.744,1.061056617,-15.07994512,0.527909346,0,51.65761
0,1.000264009,0.998415946,0.999603987,1,1,1.002125272,1.000924031,0.998745957,0.999603987,0.999471982,1.660796646,1.002461884,1.000726025,0.998349944,0.998481948,0.999537984,1.665408805,1.003009702,0,-0.006,-20.50214758,-47.67419417,0.004401013,1.000404264,16.48003853,-0.000535758,-1.094188113,49.28050855,1.377830189,-0.045,-74921.30023,18.95735401,-0.069518717,1.046622795,41.06265507,40,1,52.97758978,163000,0,52.16229463,-68.18181818,1.039312039,0.959228897,-5.663410582,0.312070046,0,26.69033283
0,1.000730897,0.998538206,0.999136213,1,1,1.001295681,0.99986711,0.99820598,0.998737542,0.999136213,0.843904856,1.001508306,0.999800664,0.996943522,0.997807309,0.998803987,0.604558969,1.001667774,1,-0.0026,9.645648498,-10.8577633,0.003615239,0.99961794,19.43644057,-0.000537576,-0.471331584,50.53015479,0.738850347,-0.068,-88739.34874,32.19761311,-0.328671329,1.104627767,44.0487986,30,1,52.6900158,133000,0,65.36950448,-49.55752212,0.905149051,0.938862694,-8.329758875,0.450075852,0,27.47823395
0,1,0.997900867,0.998916576,1,1,1.000264085,0.999796858,0.998307151,0.998916576,0.999052004,0.666311301,1.000318256,0.999187432,0.997630011,0.997900867,0.998916576,0.726012793,1.000419827,1,-0.0008,-0.947580243,29.30174564,0.003245566,0.998916576,14.12031378,-1.21E-06,0.005012418,58.01826535,0.96934968,-0.105,-89405.61178,15.39236769,-0.074380165,0.822656035,37.17298274,30,1,53.3880414,123000,1,61.64354944,-45.34883721,1.024169184,1.17111715,7.173000285,0.794027891,0,25.5839032
1,1.001009421,0.998923284,0.999125168,1,1,1.000484522,0.99986541,0.997375505,0.997846568,0.999192463,1.066894531,1.000484522,0.999327052,0.996500673,0.996769852,0.997913863,1.296875,1.000672948,1,-0.0012,-12.3634308,44.08318688,0.003303823,0.998847577,27.98939148,-0.000326061,-0.085451435,60.55247738,0.959014893,-0.082,-79520.48797,29.25250685,0.092198582,1.169175285,41.07142256,30,1,47.44799801,173000,1,60.49819208,-39.25233645,0.977987421,0.766661221,11.84526669,0.682312815,0,45.11648031
0,1.000789941,0.999341715,1.000460799,1,1,1.000506879,1.00085577,0.999736686,1.000329142,1.000197485,2.103448276,1.000612205,1.000394971,0.998551774,0.998617603,1.000329142,2.681034483,1.000546376,1,0.0006,-3.77063222,43.23094425,0.00307867,0.999580344,23.35915081,1.21E-05,0.190120711,58.2133998,6.045258621,-0.057,-55742.41559,17.4838422,-0.397590361,0.318954248,54.42457772,10,1,65.58595074,3000,1,50.68130517,-28.88888889,0.932038835,1.139100964,16.10660897,0.593932978,0,25.15356844
1,1.000592339,0.998881137,0.999407661,1,1,1.000974069,1.000592339,0.998815322,1.000592339,0.999407661,0.779527559,1.000947743,1.000592339,0.998222983,0.998222983,1.000526524,1.023622047,1.000947743,0,-0.0018,-8.941140789,-16.50366748,0.002968489,0.999901277,16.51886227,-0.000212727,-0.571428955,52.65530434,1.434055118,0.091,-55606.35311,18.09265401,0.131147541,0.651567147,48.90198596,30,1,52.64747724,60000,0,53.23006806,-56.32183908,0.957894737,1.340813535,1.950665063,0.382419012,0,16.45297076
0,1.000718203,0.999804126,0.999804126,1,1,1.000613737,1.000195874,0.999608253,0.999804126,0.999934709,0.472727273,1.000535388,1.000065291,0.99889005,0.998955341,0.999869418,1.068181818,1.000548446,1,-0.0012,-16.15146791,67.72486772,0.002120966,0.999746997,35.21202296,-2.85E-05,0.074750603,56.77269337,1.211363636,0.029,-59984.76329,23.15979262,0.206896552,0.699186992,38.26847097,20,1,74.27563292,60000,1,62.07876403,-42.85714286,1.025773196,1.084319291,10.37205379,0.370338282,0,33.46730693
0,1.001564741,0.998630851,0.999543617,1,1,1.000971443,1,0.998304864,0.998696049,0.99947842,0.702725021,1.000860608,1.000391185,0.997652888,0.999934802,0.998565654,0.862923204,1.00078889,1,-0.001,0.888051464,29.66507177,0.003391822,0.999225779,31.77875374,-0.000251515,0.255952055,56.06990473,0.785714286,0.108,-58072.66032,31.89506293,0.305389222,1.088456823,48.00446976,20,1,70.46720868,113000,0,53.28358899,-36.84210526,0.930481283,1.375350806,7.076687845,0.463127442,0,31.12617938
0,1.001125902,0.999668852,1.000728525,1,1,1.001251739,1.000927214,0.999205245,0.999867541,1.000397377,0.467692308,1.001377575,0.999735082,0.99847672,0.999139016,0.999602623,0.615384615,1.001503411,0,-0.0011,-14.53913207,-21.90132371,0.00244328,1.00025664,26.12552902,-0.000233939,-0.562996483,41.54665645,0.685,-0.129,-72941.2284,38.87740449,-0.386363636,1.013662736,32.91736385,10,1,55.71257508,80000,0,50.8779899,-57.40740741,0.877934272,1.262106094,-19.86844903,0.61089799,0,32.43028154
1,1.000199574,0.99607504,0.997937733,1,1,1.000066525,0.999135178,0.997205961,0.998469931,0.997937733,0.744656551,1.000133049,1.000199574,0.997804683,1.000199574,0.998469931,0.416054821,1.000292709,1,0.002,15.64400402,-11.62131519,0.00363427,0.998835817,23.50126953,9.45E-05,-1.751697561,58.29128647,0.518824441,-0.078,-66865.26849,26.51365336,-0.385964912,1.388209704,41.70080034,50,1,65.31193385,163000,0,45.69006685,-27.16049383,0.879056047,0.672220405,7.69338312,0.795755569,0,42.26023368
0,1.000066138,0.998809524,0.999272487,1,1,1.001329365,1.001124339,0.999206349,1.000859788,0.999404762,0.575342466,1.001686508,1.001719577,0.999933862,1.001719577,1.000859788,0.769406393,1.001997354,0,-0.0007,34.40711969,-118.9115646,0.002480443,1.000636574,22.4623279,-9.03E-05,0.116736104,41.44130352,0.748858447,-0.249,-48185.86411,36.93009406,-0.458333333,1.043699187,40.22671564,0,1,59.17645709,70000,0,40.53521298,-65.38461538,0.93,1.321537545,-19.16021821,0.285152892,0,41.90217333
0,1.000722069,0.999540502,1.000262571,1,1,1.000334777,1.000459498,0.999081003,1,1.000262571,1.132639079,1.000472627,1.000328213,0.995470658,0.996061442,0.999934357,1.576596328,1.000452934,1,-0.0005,26.97579094,48.19433619,0.00329875,0.999277931,32.69663226,-0.000136364,-0.04375811,57.79154636,0.94632091,-0.013,-48263.43023,29.64620651,-0.295081967,1.306546003,59.58235845,0,0,50.74438375,170000,1,59.92023743,-20.58823529,1.012658228,0.938882002,13.61775206,0.545872704,0,43.44441492
1,1.000131234,0.999671916,1.000131234,1,1,1.000301837,1.000131234,0.99855643,0.999409449,1.000131234,3.55,1.000419948,0.999671916,0.99835958,0.998425197,0.999671916,1.75,1.000597113,1,-1.00E-04,40.47227323,83.33333333,0.002654475,0.999729331,19.53555117,0.000109697,0.245383727,52.12898704,19.45,-0.125,-42604.42798,26.54660882,-0.476190476,0.107969152,53.38573087,10,1,64.25497186,20000,1,50.63893741,-17.39130435,1.122171946,1.392024764,2.728869357,0.860153965,0,28.44652947
0,1.000387822,0.998707259,0.998965807,1,1,1.000762717,1.000840282,0.998513348,1,0.998965807,1.413978495,1.000943701,1.000129274,0.998771896,0.998836533,1.000129274,0.709677419,1.00104712,1,-0.0004,-17.5994174,-44.96124031,0.002307778,0.999894965,27.89162759,-0.00015697,-0.674603912,51.55718899,0.923387097,-0.117,-32268.26115,23.04824317,-0.145833333,1.127607957,32.15927283,0,1,59.85471672,73000,0,52.76406553,-56.60377358,0.933333333,1.059233641,-3.262488689,0.4274896,0,43.82162245
1,1.001940617,0.999353128,1.001681868,1,1,1.001597775,1.002134679,1.000323436,1.000970309,1.001617181,1.193277311,1.0001035,1.00116437,0.999482502,0.999741251,1.000776247,0.521008403,1.001539556,0,-0.0025,-12.12668521,-43.60298336,0.0025213,1.000590271,26.62660602,-0.000107879,-0.280953057,45.34886733,0.692226891,0.044,-32223.89014,22.44207921,0.12,1.307030855,34.4173161,30,1,70.37611112,83000,1,51.53804441,-79.24528302,0.909836066,1.350009592,-2.59878957,0.132662846,0,34.94982402
0,1.000706124,0.999037104,1.000256772,1,1,1.001945051,1.001348055,0.999614841,1.001348055,1.000385159,0.621621622,1.002067018,1.002118372,1.001091283,1.001155476,1.001348055,0.259009009,1.000680447,0,-0.0029,14.28108231,-184.7389558,0.002606379,1.001251765,20.28705649,-0.00026303,0.496031777,45.89973754,0.532376126,-0.04,-14504.54814,36.24867149,-0.25,1.177507492,65.68545533,60,1,51.78661099,33000,0,52.04058884,-75.80645161,0.863636364,0.336993602,0.317254428,0,0,37.52738645
0,1.000064144,0.99878127,0.999935856,1,1,1.000436177,1.000898012,0.999807569,1.000320718,1.000192431,0.102409639,1.000622194,1.000898012,1.000256575,1.000641437,1.000384862,0.277108434,1.000846697,0,-0.0006,32.61229237,-64.13210445,0.002213605,0.999975946,22.63787001,-3.76E-05,-0.241702246,47.21326694,1.039909639,-0.169,-11945.22247,26.23676042,-0.178082192,0.442191649,39.12799986,0,1,67.36872052,23000,0,43.97607418,-41.17647059,0.907894737,0.858812893,-3.121804679,0.690640649,0,25.1277438
0,1.001843611,0.999300699,1.000063573,1,1,1.002650985,1.001207883,0.998537826,0.999237127,1.000063573,0.467770035,1.002771774,1.001080737,0.998728544,1.000572155,0.999300699,1.138066202,1.002968849,0,-0.0035,-36.09199815,-79.9291939,0.003018721,1.001255563,19.80444362,-0.000597576,4.431212841,37.33848819,0.462162456,-0.162,-18327.20809,35.42790686,-0.350877193,1.87945184,47.51090613,50,1,53.01389769,103000,0,55.50641716,-73.86363636,0.829351536,0.979663521,-27.79719347,0.22409445,0,32.84442575
1,1.001864712,0.998971193,1.000192901,1,1,1.00306713,1.001993313,0.998971193,1.001286008,0.999421296,0.657411273,1.003317901,1.002186214,0.999099794,1.000321502,1.001221708,0.676200418,1.003510802,0,-0.0049,-14.8608903,-61.93181818,0.003703219,1.001077032,29.40291959,-0.00072303,1.775361829,39.79913396,0.526983299,-0.074,-18909.17653,38.43445323,-0.469026549,1.476082005,41.403577,10,1,60.95551428,150000,0,34.24643623,-70.83333333,0.832884097,0.891127765,-22.86078449,0.397465695,0,32.23144812
0,1,0.999362773,0.999362773,1,1,1.000305869,0.999745109,0.99904416,0.999745109,0.999426496,2.172413793,1.000356847,1.000318613,0.999872555,1.000127445,1.000191168,0.517241379,1.00042057,1,-0.0005,51.39250761,-33.21678322,0.001748153,0.999872555,32.80265996,-4.85E-05,-0.069443896,55.20302752,2.771551724,-0.345,-4177.346947,27.47368082,-0.258064516,0.44375324,47.96541694,20,1,70.65797481,70000,0,60.92815592,-34.61538462,0.913385827,0.942627562,6.887119101,0.453169703,0,50.5950071
0,1.000510172,0.997640457,0.998979657,1,1,1.000924686,1.0004464,0.997767999,1.000191314,0.998788343,0.530163599,1.000950195,1.001211657,0.9991072,1.000829029,1.0004464,0.42791411,1.000095657,0,-0.0016,32.28541934,-124.4517544,0.002360118,1.000406543,29.05669903,-0.000206667,0.486279298,47.01182243,0.264506646,-0.176,-4196.082042,41.49024109,-0.558139535,2.467584763,55.89007036,60,1,54.9232752,93000,0,44.23240983,-38.33333333,0.763546798,1.250159003,-12.86059575,0.455337182,0,41.79552379
1,1.000063327,0.999746691,0.999936673,1,1,1.000113989,1.000063327,0.999430055,0.999430055,0.999746691,2.588235294,1.000196314,0.999240073,0.998670129,0.998796783,0.999176746,1.470588235,1.0003483,1,-0.0008,-40.32719377,36.93379791,0.001749219,0.99920841,27.33137954,-0.000141212,0.220057605,58.23038826,5.349264706,-0.124,2138.044175,31.2026502,-0.230769231,0.315234822,38.80539503,20,1,53.22147686,53000,1,56.66325699,-24.3902439,0.884892086,1.29101368,8.248687567,0.697506111,0,44.4183465
0,1.001696406,0.999183212,0.99981151,1,1,1.002506911,1.000691128,0.998303594,1.000376979,0.99981151,0.922024423,1.002638854,1.002638854,0.999371701,1.002638854,1.000502639,0.840664999,1.000282734,0,-0.0009,3.180726566,-73.5483871,0.003707852,1.001617869,46.71824782,-0.000178788,0.521145533,50.71390553,0.549617478,-0.043,6303.055228,40.94678488,-0.033557047,1.675522541,63.2394659,40,0,56.92730828,160000,0,61.46052092,-70,0.98089172,0.42134586,4.767641473,0.038728176,0,54.81987161
0,1,0.998495486,0.998620863,1,1,1.000018806,0.998996991,0.99805667,0.998495486,0.99837011,1.56122449,1.000006269,0.999122367,0.99774323,0.999122367,0.998495486,2.43877551,1.000068957,1,0,-6.195577485,17.77362021,0.002249861,0.999232071,16.00419572,-0.00018,-0.179786515,56.01577343,2.389030612,-0.148,17325.64299,29.86978566,-0.04,0.697633031,36.73208273,20,1,66.39875603,60000,0,46.33373775,-20,0.921052632,1.414034312,-3.241518207,1,0,30.69152639
1,1.000500688,0.997433972,0.998185004,1,1,1.000632119,1.000938791,0.997872074,1,0.998059832,1.065444419,1.000619602,1.000876205,0.999123795,1.000751033,0.999937414,0.844975632,0.998260108,1,0.0003,-2.273034589,-4.417670683,0.003572597,0.999131618,15.77523035,-8.00E-05,-0.368480422,55.84087323,0.610727547,-0.013,20000.83514,25.63127437,-0.02189781,1.588498868,57.72862042,70,1,63.93437177,153000,0,43.61640608,-34.88372093,0.964187328,0.993112799,6.228904853,0.439052131,0,28.07774984
0,1.000370096,0.998889711,0.99932149,1,1,1.000518135,0.999753269,0.998889711,0.998889711,0.99932149,0.857843137,1.000746361,1.000123365,0.998828029,0.999814952,0.999013077,1.965686275,1.001054774,1,1.00E-04,3.68911512,-32.09876543,0.002727033,0.999892055,50.16934105,-0.000147879,-3.809541146,61.21620009,0.972426471,-0.391,43480.90724,35.62844206,-0.194805195,1.310649023,45.74972461,0,0,73.57193025,33000,0,55.85417917,-44.11764706,0.817647059,0.700555041,18.16278831,0.288503753,0,58.50430194
1,1.00085879,0.999263894,1.000368053,1,1,1.001190038,1.000981475,1,1.000920132,1.000122684,0.466741826,1.001300454,1.001717581,0.998895841,0.999754631,1.000920132,1.549041714,1.001392467,1,-0.0028,-1.797285183,9.47093403,0.003600048,0.999539934,23.20059848,-0.00010303,-23.80904268,48.81241575,1.715332582,-0.115,61637.78411,22.89477092,-0.25,0.586044474,50.53583707,30,1,47.21209656,123000,1,54.54780822,-40.44117647,0.955555556,2.132043363,-1.793209878,0.714432419,1,23.42646895
0,1.002012932,0.999817006,1.000243992,1,1,1.002683909,1.002073929,1.000121996,1.001707942,1.000426985,0.413669065,1.002781505,1.002866903,1.001646944,1.002622911,1.00176894,0.196642686,1.001714042,0,-0.0025,-28.8200134,-173.0819586,0.002309932,1.001860437,23.47923602,-0.000282424,0.358577196,36.28094138,0.404526379,-0.113,73562.96722,34.96610807,-0.594594595,1.326911202,50.67656329,50,1,55.29876941,83000,0,43.02080502,-94.73684211,0.854271357,0.863754826,-19.83405327,0,0,41.00588461
0,1.000121625,0.998175626,0.998418876,1,1,1.002031136,1.000608125,0.998297251,1.000304062,0.998418876,0.927267003,1.002110192,1.00273656,1.000304062,1.002310873,1.000364875,0.797544081,0.999957431,0,0.001,-9.638527173,-105.0800278,0.003164471,1.00107182,21.53748489,-0.000144848,0.38590607,48.60037282,0.677188287,-0.104,75563.13164,36.59489889,-0.205479452,1.341237553,65.90205069,70,1,53.36346815,143000,0,50.62009846,-66.66666667,0.896440129,0.777432038,-5.819815113,0.335759965,0,33.97004463
1,1.000060277,0.995599759,0.999638336,1,1,1.001814346,1.000361664,0.99801085,0.998915009,0.999578059,0.677364223,1.001898734,1.000241109,0.996503918,0.99933695,0.998915009,1.159798709,1.00185654,0,-0.003,23.0226888,-121.2121212,0.00445306,1.000369198,41.22672517,-0.000370909,-1.198075743,57.47411349,0.560672237,-0.164,102152.0996,42.30272715,-0.247311828,1.686762631,58.68800614,30,1,52.22564613,170000,0,55.59003656,-45.11278195,0.850340136,0.467453323,12.09764758,0.132881975,0,57.03946495
1,1.001259672,0.998680343,1,1,1,1.001829524,1.001619579,0.999760062,1.001439626,1,0.278443114,1.001877512,1.002159439,1.000839782,1.001199688,1.001439626,0.221556886,1.000245936,0,-0.0034,-17.23223815,-176.0096444,0.002532677,1.001042229,26.73203207,-0.000207879,0.320961774,47.74273593,0.305139721,-0.044,107424.5733,39.55835138,-0.357142857,1.638593622,64.38728329,20,1,50.92458773,83000,0,38.8415224,-63.33333333,0.857843137,0.759559708,2.57195774,0,0,32.69957106
0,1.000118196,0.999172626,0.999172626,1,1,1.000212753,0.999409018,0.998995331,0.999113528,0.999172626,2.071428571,1.000200934,0.999231724,0.998463448,0.999113528,0.999113528,2.910714286,1.000348679,1,-0.0004,6.977788314,23.08172177,0.002676575,0.999216949,41.53035659,-0.000255758,0.243632167,62.11299569,16.03794643,-0.082,122530.5052,28.72569119,0.266055046,0.124333101,42.99228977,20,0,66.66666667,13000,0,56.93635946,-15.78947368,0.963541667,1.028371938,15.79763819,0.386171921,0,43.76439654
0,1.000410919,0.999412973,1.000234811,1,1,1.000352216,1.000587027,0.999471676,0.999530379,1.000176108,1.313901345,1.000422659,0.999765189,0.999354271,0.999589081,0.999706487,0.825112108,1.000498973,1,0.0002,-6.15127475,34.7826087,0.002124231,0.999647784,33.12798768,1.33E-05,0.648604298,55.91728548,1.391255605,-0.03,137507.1282,26.54515947,-0.096774194,0.752081655,33.35710838,0,1,76.45770677,53000,1,55.17832084,-32.25806452,0.921212121,1.109029849,10.36159676,0.556487317,0,41.47392672
1,1.000060595,0.998363934,0.998485124,1,1,1.000339332,0.998788099,0.996727868,0.998000364,0.998606314,1.620567376,1.000684724,0.998606314,0.997394413,0.998303339,0.997939769,0.989361702,1.001133127,1,-0.0027,-24.93006636,3.52,0.003015137,0.998742653,26.87282753,-0.000511515,-0.107009259,54.26381613,1.539893617,-0.241,151086.0717,46.20742852,-0.621621622,0.781423911,30.99496621,0,1,52.06262959,73000,0,46.38957878,-35.71428571,0.820610687,1.153975499,-4.631449746,0.75145363,0,47.68687665
1,1.002308375,0.997395679,1.000118378,1,1,1.002622078,1.001479728,0.998401894,1.00136135,0.999052974,0.612104876,1.002249186,1.002485943,1.000236756,1.000591891,1.00130216,0.350159275,0.999597514,0,-0.0057,-16.50955117,-82.14285714,0.004241956,1.001272566,23.47230658,-0.000438182,1.150234585,48.87596691,0.449093359,-0.022,160895.8919,31.99887813,0.074468085,1.45646342,57.66313427,30,1,57.16988047,150000,0,41.64441116,-61.0619469,0.993087558,0.629388657,-2.684614177,0.158518123,0,31.9971548
